0.000000	0.0461363
20.000000	0.000707035
40.000000	0.00120386
60.000000	0.00195153
80.000000	0.00218135
100.000000	0.00127509
120.000000	0.00122176
140.000000	0.00151763
160.000000	0.000996139
180.000000	0.000267384
200.000000	0.00110879
220.000000	0.00110336
240.000000	0.0020061
260.000000	0.00174042
280.000000	0.000632837
300.000000	0.00060715
320.000000	0.000493243
340.000000	0.00184166
360.000000	0.00169068
380.000000	0.000972711
400.000000	0.000858846
420.000000	0.00043709
440.000000	0.49956
460.000000	0.00100062
480.000000	0.000338217
500.000000	0.000577367
520.000000	0.00024284
540.000000	0.00103954
560.000000	0.000811805
580.000000	0.00120167
600.000000	0.00170794
620.000000	0.00111212
640.000000	0.00112401
660.000000	0.000536353
680.000000	0.00112962
700.000000	0.00159096
720.000000	0.000480147
740.000000	0.00112769
760.000000	0.000838993
780.000000	0.000227942
800.000000	0.000289804
820.000000	0.00143748
840.000000	0.00207393
860.000000	0.000799717
880.000000	0.164532
900.000000	0.00128488
920.000000	0.00112599
940.000000	0.00121584
960.000000	0.00150991
980.000000	0.00148717
1000.000000	0.00140203
1020.000000	0.00242134
1040.000000	0.000751727
1060.000000	0.001589
1080.000000	0.000516307
1100.000000	0.00107917
1120.000000	0.000784214
1140.000000	0.00013585
1160.000000	0.00111228
1180.000000	0.00156508
1200.000000	0.00179411
1220.000000	0.000523584
1240.000000	0.000424824
1260.000000	0.000727874
1280.000000	0.000569185
1300.000000	0.00121134
1320.000000	0.0551473
1340.000000	0.000949199
1360.000000	0.000860566
1380.000000	9.87186e-05
1400.000000	0.00165757
1420.000000	0.00146909
1440.000000	0.00133212
1460.000000	0.000747076
1480.000000	0.000952412
1500.000000	0.00105346
1520.000000	0.000659892
1540.000000	0.00115015
1560.000000	0.000271743
1580.000000	0.0019857
1600.000000	0.000974274
1620.000000	0.0017173
1640.000000	0.000620839
1660.000000	0.000397978
1680.000000	0.000523169
1700.000000	0.000194581
1720.000000	0.00184765
1740.000000	0.00194866
1760.000000	0.00122514
1780.000000	0.000813097
1800.000000	0.000386628
1820.000000	0.00165405
1840.000000	0.000727539
1860.000000	0.00121031
1880.000000	0.00075879
1900.000000	0.00183791
1920.000000	0.00143082
1940.000000	0.00170672
1960.000000	0.00152791
1980.000000	0.000485767
2000.000000	0.000863923
2020.000000	0.000492874
2040.000000	0.00144945
2060.000000	0.000892586
2080.000000	0.00130651
2100.000000	0.00264312
2120.000000	0.000419496
2140.000000	0.000478157
2160.000000	0.00148437
2180.000000	0.0007361
2200.000000	0.00110887
2220.000000	0.00163003
2240.000000	0.00137396
2260.000000	0.00110181
2280.000000	0.000477524
2300.000000	0.00125658
2320.000000	0.00145896
2340.000000	0.00179489
2360.000000	0.000639792
2380.000000	5.87322e-05
2400.000000	0.00224607
2420.000000	0.00054582
2440.000000	0.00114513
2460.000000	0.000940014
2480.000000	0.00146738
2500.000000	0.00080712
2520.000000	0.000756596
2540.000000	0.00180964
2560.000000	0.000511522
2580.000000	0.00100998
2600.000000	0.000283828
2620.000000	0.000606898
2640.000000	0.000191879
2660.000000	0.0018523
2680.000000	0.00105539
2700.000000	0.000209395
2720.000000	0.00152015
2740.000000	0.00155236
2760.000000	0.000381256
2780.000000	0.000290309
2800.000000	0.00167526
2820.000000	0.000674401
2840.000000	0.00111686
2860.000000	0.000885699
2880.000000	0.0010628
2900.000000	0.000465303
2920.000000	0.00188085
2940.000000	0.00135375
2960.000000	0.000310302
2980.000000	0.00200416
3000.000000	0.00114775
3020.000000	0.00127087
3040.000000	0.0017655
3060.000000	0.00062451
3080.000000	0.000925208
3100.000000	0.000829938
3120.000000	0.000723207
3140.000000	0.000462271
3160.000000	0.000586745
3180.000000	0.000471048
3200.000000	0.000353833
3220.000000	0.0011341
3240.000000	0.000523837
3260.000000	0.000671858
3280.000000	0.00119115
3300.000000	0.000322489
3320.000000	0.00178056
3340.000000	0.00101932
3360.000000	0.00169791
3380.000000	0.00157756
3400.000000	0.00122326
3420.000000	0.000375961
3440.000000	0.000318931
3460.000000	0.000407227
3480.000000	0.000626246
3500.000000	0.000695579
3520.000000	0.000989712
3540.000000	0.000926616
3560.000000	0.000889815
3580.000000	0.000949657
3600.000000	0.00200053
3620.000000	0.00140751
3640.000000	0.000910064
3660.000000	0.000450535
3680.000000	0.00129043
3700.000000	0.00108759
3720.000000	0.00138259
3740.000000	0.0010055
3760.000000	0.000180547
3780.000000	0.00115152
3800.000000	0.00223794
3820.000000	0.000533532
3840.000000	0.00110057
3860.000000	0.000604222
3880.000000	0.00142964
3900.000000	0.000746426
3920.000000	0.000706916
3940.000000	0.00216995
3960.000000	0.000680957
3980.000000	0.00141928
4000.000000	0.00106538
4020.000000	0.000891871
4040.000000	0.00157963
4060.000000	0.000408412
4080.000000	0.00174594
4100.000000	0.000896203
4120.000000	0.0012912
4140.000000	0.00130694
4160.000000	0.00127896
4180.000000	0.00302936
4200.000000	0.00101186
4220.000000	0.00103936
4240.000000	0.00142452
4260.000000	0.00185964
4280.000000	0.00163989
4300.000000	0.00182145
4320.000000	0.000984234
4340.000000	0.000557649
4360.000000	0.00179124
4380.000000	0.00229838
