0.000000	0.0451261
0.500000	0.000234163
1.000000	0.000300908
1.500000	0.000147995
2.000000	0.000262874
2.500000	0.000300746
3.000000	0.000259027
3.500000	0.000214939
4.000000	0.000148218
4.500000	3.99993e-05
5.000000	0.000260808
5.500000	0.000161317
6.000000	0.000329256
6.500000	0.000156183
7.000000	0.000308835
7.500000	0.000131852
8.000000	0.000167873
8.500000	0.000306523
9.000000	0.000305197
9.500000	0.000265008
10.000000	0.000188413
10.500000	0.000133868
11.000000	0.000173929
11.500000	0.000246011
12.000000	0.000246986
12.500000	0.000121956
13.000000	3.1937e-05
13.500000	5.18615e-05
14.000000	0.000127206
14.500000	0.000112499
15.000000	6.13804e-05
15.500000	0.000188293
16.000000	8.07478e-05
16.500000	5.57802e-05
17.000000	0.000147826
17.500000	0.000122762
18.000000	0.000156608
18.500000	0.000371537
19.000000	0.000223381
19.500000	7.7328e-05
20.000000	8.02226e-05
20.500000	0.000101128
21.000000	0.000111546
21.500000	0.000203583
22.000000	0.000279521
22.500000	0.000209518
23.000000	6.645e-05
23.500000	9.95689e-05
24.000000	0.000147866
24.500000	0.000106205
25.000000	0.00014312
25.500000	0.000124204
26.000000	0.000185957
26.500000	0.000108562
27.000000	0.00028274
27.500000	0.000266283
28.000000	7.1205e-05
28.500000	5.60587e-05
29.000000	0.000189646
29.500000	9.48024e-05
30.000000	0.000191236
30.500000	0.000261448
31.000000	0.000163722
31.500000	0.000109899
32.000000	0.000310824
32.500000	0.000195782
33.000000	0.000230354
33.500000	0.000240127
34.000000	0.000297023
34.500000	0.000280924
35.000000	3.41097e-05
35.500000	0.000133226
36.000000	0.000105708
36.500000	7.83512e-05
37.000000	0.000297359
37.500000	0.000185388
38.000000	0.000105065
38.500000	0.000201877
39.000000	0.000123245
39.500000	0.000251051
40.000000	0.000137074
40.500000	0.000404978
41.000000	0.000156612
41.500000	0.000263563
42.000000	0.000210832
42.500000	0.000198165
43.000000	0.0002232
43.500000	7.98242e-05
44.000000	0.000266525
44.500000	9.0099e-05
45.000000	9.52719e-05
45.500000	0.000286254
46.000000	3.54605e-05
46.500000	0.000117698
47.000000	9.76676e-05
47.500000	0.000313308
48.000000	3.55283e-05
48.500000	0.0003005
49.000000	0.000223476
49.500000	0.000118128
50.000000	0.00012555
50.500000	0.00026961
51.000000	0.000141033
51.500000	7.50959e-05
52.000000	6.8583e-05
52.500000	4.4915e-05
53.000000	0.000331713
53.500000	0.000105351
54.000000	0.000233616
54.500000	0.000217021
55.000000	0.000271675
55.500000	0.00015669
56.000000	9.28375e-05
56.500000	0.000131625
57.000000	0.000121317
57.500000	0.000181957
58.000000	0.000196277
58.500000	0.000124367
59.000000	0.000176627
59.500000	0.000143032
60.000000	0.000151586
60.500000	0.000260829
61.000000	0.000235758
61.500000	0.000230649
62.000000	0.000441725
62.500000	0.000138693
63.000000	0.00017314
63.500000	4.34578e-05
64.000000	0.000120487
64.500000	0.000207033
65.000000	0.000342723
65.500000	0.00023775
66.000000	0.000189326
66.500000	0.000117831
67.000000	0.000134995
67.500000	0.000394841
68.000000	3.80938e-05
68.500000	0.000152649
69.000000	0.000125241
